AscensionNum	TaxoName	pValue	fdrCorrectedpVal	CohenEffectSize	foldChanges	Log2_FC	Mean0_tolerant	mean1_sensitive	sensitiveSample_1	sensitiveSample_2	sensitiveSample_3	sensitiveSample_4	sensitiveSample_5	sensitiveSample_6	sensitiveSample_7	sensitiveSample_8	sensitiveSample_9	sensitiveSample_10	sensitiveSample_11	sensitiveSample_12	sensitiveSample_13	sensitiveSample_14	sensitiveSample_15	sensitiveSample_16	sensitiveSample_17	sensitiveSample_18	sensitiveSample_19	sensitiveSample_20	sensitiveSample_21	sensitiveSample_22	sensitiveSample_23	sensitiveSample_24	sensitiveSample_25	sensitiveSample_26	sensitiveSample_27	sensitiveSample_28	sensitiveSample_29	sensitiveSample_30	sensitiveSample_31	sensitiveSample_32	sensitiveSample_33	sensitiveSample_34	sensitiveSample_35	sensitiveSample_36	sensitiveSample_37	sensitiveSample_38	tolerantSample_1	tolerantSample_2	tolerantSample_3	tolerantSample_4	tolerantSample_5	tolerantSample_6	tolerantSample_7	tolerantSample_8	tolerantSample_9	tolerantSample_10	tolerantSample_11	tolerantSample_12	tolerantSample_13	tolerantSample_14	tolerantSample_15	tolerantSample_16	tolerantSample_17	tolerantSample_18	tolerantSample_19	tolerantSample_20	tolerantSample_21	tolerantSample_22	tolerantSample_23	tolerantSample_24	tolerantSample_25	tolerantSample_26	tolerantSample_27	tolerantSample_28	tolerantSample_29	tolerantSample_30	tolerantSample_31	tolerantSample_32	tolerantSample_33	tolerantSample_34	tolerantSample_35	tolerantSample_36	tolerantSample_37	tolerantSample_38	tolerantSample_39	tolerantSample_40	tolerantSample_41	tolerantSample_42	tolerantSample_43	tolerantSample_44	tolerantSample_45	tolerantSample_46	tolerantSample_47	tolerantSample_48	tolerantSample_49	tolerantSample_50	tolerantSample_51	tolerantSample_52	tolerantSample_53	tolerantSample_54	tolerantSample_55	tolerantSample_56	tolerantSample_57	tolerantSample_58	tolerantSample_59	tolerantSample_60
ASN158	Streptococcus_australis	0.183182342	0.477731007	0.187022707	6.236564542	2.640751529	0.016659833	0.002671316	0	0	0	0	0	0	0	0.00248	0	0	0	0	0	0	0.07555	0	0	0	0	0	0	0.00212	0.01762	0	0	0	0	0.00144	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0.11757	0.03031	0.00451	0	0.03648	0	0	0.03427	0	0	0.163	0	0	0	0	0	0.04229	0	0	0	0	0	0	0	0	0.00699	0	0.09458	0.23302	0	0	0.00136	0	0.00477	0	0	0	0	0	0	0.00494	0	0	0	0	0.17443	0.05107	0	0	0	0	0	0	0	0
ASN159	Streptococcus_cristatus	0.208912382	0.477731007	0.130256512	0	#NUM!	0	0.000258421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN160	Streptococcus_gordonii	0.186548114	0.477731007	0.16158186	11.90729595	3.573773922	0.0220755	0.001853947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00544	0	0	0	0.00987	0	0	0.01205	0.00854	0	0	0	0	0.00357	0	0	0	0	0	0	0.03098	0	0	0	0	0	0	0	0	0	0.45172	0.05346	0	0	0.12892	0.01628	0	0	0	0.01129	0.02298	0	0.01446	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17004	0.37877	0	0	0	0	0	0	0.02355	0	0.00164	0	0	0	0	0	0	0	0	0.00809	0.01995	0.01347	0	0	0	0.00991	0	0
ASN162	Streptococcus_infantis	0.322549304	0.589298441	0.007165837	1.066833691	0.093335292	0.007451833	0.006985	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0.01887	0.1852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05976	0	0	0	0	0	0	0	0.03823	0	0.0075	0	0.00647	0	0	0	0	0	0.01809	0	0	0	0	0	0.01545	0	0	0	0	0	0	0	0	0	0	0.02496	0.04935	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25308	0	0	0.02369	0.00164	0	0	0	0	0	0.00865	0	0
ASN164	Streptococcus_milleri	0.825956489	0.89700651	0.066172574	2.572188139	1.36299617	0.000110333	4.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025	0	0
ASN165	Streptococcus_mitis	0.576504853	0.761137126	0.185774198	0.288423033	-1.793741714	0.012815167	0.044431842	0.06494	0	0	0	0.0053	0	0	0.00059	0	0.00202	0	0	0	0.21645	0.70388	0	0	0	0.03656	0	0	0.01575	0.05185	0	0	0	0.07962	0	0	0	0	0.01019	0	0.40351	0.04812	0.04963	0	0	0	0	0	0	0.01109	0.00965	0.00521	0.04963	0	0.01387	0	0.00924	0.00415	0	0	0.04056	0.02494	0.02342	0	0	0	0.06938	0.02286	0.02761	0	0	0	0	0	0	0.00261	0	0.00626	0.08483	0.03594	0.01615	0	0	0.00482	0.00803	0	0	0.00743	0	0	0.00913	0	0.0803	0	0	0.08875	0.02599	0.00199	0.01008	0	0	0	0.04937	0	0.02562
ASN166	Streptococcus_mutans	0.778902993	0.874102248	0.045540743	0.619928803	-0.68982556	0.000840167	0.001355263	0	0	0	0	0	0	0	0	0	0.00216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00755	0.01816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01857	0	0.00613	0	0	0	0	0	0
ASN167	Streptococcus_oralis	0.478528632	0.667753817	0.105637995	0.413872504	-1.272741689	0.006204167	0.014990526	0	0	0	0	0	0	0	0.0062	0	0	0	0	0	0	0.38402	0	0	0	0.04257	0	0	0.00939	0.04236	0	0	0	0.02574	0	0	0	0	0.00231	0	0.03847	0.00852	0.01006	0	0	0	0	0	0	0.0066	0	0	0.02561	0	0	0.01878	0.00053	0	0	0	0	0.01614	0	0	0	0	0.07727	0	0.04405	0	0	0	0	0	0	0	0	0.04444	0.10787	0	0	0	0	0	0.00425	0	0	0	0	0	0	0	0	0	0	0.01957	0.00714	0	0	0	0	0	0	0	0
ASN168	Streptococcus_parasanguinis	0.404449144	0.628316216	0.029971059	0.880637613	-0.183379631	0.099694667	0.113207368	0.30482	0.10535	0	0	0.00501	0.00983	0	0.03847	0.01317	0.23232	0.0128	0	0.00192	0.74066	1.77919	0.05554	0	0	0.1364	0.03261	0	0.06338	0.02428	0.02428	0.00385	0.00849	0.05664	0.02658	0.01282	0	0.01056	0.08536	0.0545	0.30985	0.09388	0.04709	0	0.01223	0.01923	0.0967	0.03323	0.15287	0	0.25028	0.00566	0.12307	0	0.36218	0.63539	0.67722	0.05982	0	0	0.12431	0.14666	0.01652	0.14414	0.00636	0	0.04691	0.03956	0.03903	0	0	0.01894	0.44735	0.00135	0	0.04578	0	0.07934	0.16964	0.025	0.03178	0.00848	0	0.10576	0.30749	0.26312	0.03564	0.46548	0.08604	0.00345	0.01785	0	0	0	0	0.10798	0.16756	0.03408	0.05795	0	0.09349	0.00496	0.33855	0.01998	0.0655
ASN169	Streptococcus_pasteurianus	0.069281116	0.360531564	0.15661314	inf	#VALUE!	0.008679167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09625	0	0	0	0	0	0	0	0	0	0.203	0	0	0	0	0	0	0	0	0	0	0	0	0.15206	0.05958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00986	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN170	Streptococcus_peroris	0.074069604	0.360531564	0.18444651	0	#NUM!	0	0.000447632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN171	Streptococcus_pseudopneumoniae	0.074069604	0.360531564	0.184433393	0	#NUM!	0	0.000342368	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00708	0.00593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN172	Streptococcus_salivarius	0.003214147	0.098076978	0.222324016	2.347901325	1.231371778	0.444361333	0.189258947	0.84339	0.211	0.04827	0.0007	0	0.01571	0	0.58046	0.22119	0.63368	0.01838	0	0.03425	0.25369	1.06564	0.14159	0.01613	0.02739	0.20703	0.07545	0	0.03441	0.08266	0.04101	0.043	0.05135	0.68227	0.123	0.47285	0.02917	0.58352	0.10172	0.09008	0	0.19652	0.13918	0	0.12715	1.1102	0.56882	0.248	0.19846	0.00555	0.37262	0.32303	0.15173	0.01217	0.94938	3.55488	0.39567	0.58779	0.13462	0.02063	0.28723	0.30185	0.10374	0.35615	0.13672	0.0785	2.02158	0.22134	0.53487	0.0629	0	0.06836	0.28599	0.0584	0.01169	0.15441	0.02453	0.7415	0.57147	0.16444	0.09296	0.06363	0.01963	0.50131	0.49298	1.39917	0.44055	0.25793	0.05364	0.06612	0.2588	0.09955	0	0.15293	0.26479	3.24454	1.66938	0.0579	0.09341	0.21902	0.28384	0.0727	0.91008	0.38545	0.74215
ASN173	Streptococcus_sanguinis	0.028406622	0.25502834	0.147520636	2.359034305	1.238196398	0.013144167	0.005571842	0	0	0	0	0	0	0	0.00978	0	0	0	0	0	0	0.05786	0	0	0	0.07268	0	0	0	0	0	0	0	0.02072	0	0	0	0	0	0	0	0.05069	0	0	0	0	0	0	0	0	0.01501	0.16179	0	0	0.00883	0.0473	0.04275	0	0	0	0.02345	0.0204	0	0	0	0	0.04342	0	0	0	0	0	0.01107	0	0	0	0	0.08247	0.12534	0	0	0	0	0	0.0119	0.04762	0	0	0	0	0	0	0	0.03422	0	0	0.01072	0	0.00777	0.01452	0.00806	0.02188	0.00795	0	0.04218
ASN174	Streptococcus_sp_A12	0.882912006	0.929962517	0.094381647	0.403673858	-1.308737933	0.001226	0.003037105	0	0	0	0	0	0	0	0.00398	0	0.00416	0	0	0	0	0.09168	0	0	0	0	0	0	0	0	0	0	0	0	0.00746	0	0	0	0.0049	0	0	0	0.00323	0	0	0	0	0	0	0.00067	0.00989	0.0126	0.00591	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01179	0	0	0	0	0	0	0	0	0.00571	0	0.00186	0.01467	0	0	0.00146	0	0	0	0	0	0	0	0	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN175	Streptococcus_sp_F0442	0.198334826	0.477731007	0.09214961	1.994942108	0.996346881	0.002010167	0.001007632	0	0	0	0	0	0	0	0	0	0.00293	0	0	0	0.00423	0.03113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00802	0	0	0	0.01191	0.00639	0	0	0	0	0.00811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01505	0.01484	0	0	0	0	0	0.00341	0	0	0	0	0	0	0	0	0	0	0.03255	0.01706	0	0	0	0	0	0.00327	0	0
ASN176	Streptococcus_sp_HMSC034E03	0.426135255	0.628316216	0.082495791	inf	#VALUE!	6.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN177	Streptococcus_sp_M334	0.163728864	0.477731007	0.123293093	inf	#VALUE!	0.000340833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384	0.00401	0	0	0	0	0	0	0	0
ASN178	Streptococcus_sp_SK643	0.257950157	0.512452283	0.099016103	inf	#VALUE!	0.000720667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00804	0	0	0	0	0	0	0	0
ASN179	Streptococcus_thermophilus	0.689733012	0.844400414	0.095986933	0.630644938	-0.665100119	0.135118333	0.214254211	0.41662	0.70799	0	0	1.56764	0.01269	0	0	0.02083	0.21008	0.00524	0	0	0.05074	0	0.01214	0.01522	0	0	0.01499	0	2.03202	0	0.06598	0.00702	0.09657	0	0.09379	0.08501	0.00738	0.05277	2.29892	0.20049	0	0.04665	0.07511	0	0.04577	0	0.02526	0	0.00584	0.01227	0.03358	1.18541	0.1148	0.0066	0	0	0	0	0.15463	0.03935	0	0.02894	0.03557	0.31838	0	0	0	0.08553	0.12093	0	0	0.01057	0	0.04356	0.00495	0	0	1.45	0.0516	0.78091	0.28044	0.01302	0	0.00275	0	0.03139	0	0.01487	0	0.07457	1.17919	0	0	0.16128	0.07418	0	0	0.05977	0.4526	0.16369	0.15542	0	0.52837	0	0.40688
ASN180	Streptococcus_vestibularis	0.289572051	0.556837916	0.03034368	1.260604083	0.33411524	0.003049667	0.002419211	0	0	0	0	0	0	0	0	0	0.00487	0	0	0	0	0.0133	0	0	0	0	0	0	0	0.0024	0	0	0	0.07136	0	0	0	0	0	0	0	0	0	0	0	0.00433	0	0	0	0.01018	0	0	0.00623	0	0	0.04782	0	0.02262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05087	0	0	0	0.00607	0	0.00435	0	0	0	0	0	0	0	0	0.00693	0.01423	0	0	0	0	0	0	0.00935	0	0	0	0	0	0	0
ASN181	Catabacter_hongkongensis	0.131626467	0.477731007	0.052167628	1.359050896	0.442599485	0.039395667	0.028987632	0	0	0	0	0	0.01122	0	0.01837	0	0.00117	0.00168	0	0.12056	0	0	0	0	0	0	0	0	0	0	0	0.00429	0.07637	0	0.04771	0.00756	0	0	0.00183	0.00557	0.01422	0.04669	0	0	0.74429	0.00557	0.04136	0	0	0.0552	0.04546	0	0.01275	0.00519	0	0.01458	0	0.00958	0.1023	0	0	0.02177	0.03812	0	0	0	0.04827	0.34743	0.03655	0	0	0.07215	0.03921	0	0	0.01653	0	0.02248	0	0.10946	0.28333	0	0	0	0	0.07159	0.05279	0	0	0	0.00841	0	0.12386	0	0	0	0	0.04629	0.05532	0.28508	0.39311	0	0	0	0
ASN182	Christensenella_minuta	0.717458952	0.853943075	0.056448048	1.28611069	0.363014815	0.020096833	0.015626053	0.08586	0	0	0	0.07522	0.01647	0	0.01133	0	0	0	0	0	0	0.01697	0	0	0	0	0	0	0.01932	0.01573	0	0	0.04724	0	0.0574	0.02809	0.07824	0.12908	0	0	0	0	0.01284	0	0	0	0	0	0	0.00985	0	0	0	0	0.09763	0.02476	0	0.15611	0.20752	0	0.04599	0.02697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04546	0.04854	0.02365	0.05131	0	0	0.06423	0.16828	0	0.11998	0	0	0	0.01134	0.02936	0.07483	0	0	0	0	0	0
ASN183	Butyribacterium_methylotrophicum	0.845034289	0.905553986	0.013241629	1.174987691	0.232645643	0.000209333	0.000178158	0	0	0.00677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN184	Clostridium_baratii	0.426135255	0.628316216	0.082495791	inf	#VALUE!	0.000521667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN185	Clostridium_bolteae_CAG_59	0.580452133	0.763852318	0.031938116	0.764073996	-0.388215733	0.0009565	0.001251842	0	0	0	0	0	0	0	0	0	0	0	0	0.02193	0	0	0	0	0	0	0	0	0	0	0	0	0.01996	0	0	0	0	0	0	0	0	0	0	0.00568	0	0	0	0	0	0	0	0	0	0	0.00878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02713	0.02148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN186	Clostridium_celatum	0.281496547	0.546752909	0.105647062	6.011119761	2.587633764	0.004063833	0.000676053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01043	0	0	0	0	0	0	0	0	0	0	0	0	0.01526	0	0	0	0	0	0	0	0	0	0	0.01846	0.00235	0.00501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02116	0	0	0	0	0	0	0	0	0	0	0.03987	0.00567	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15131	0	0	0	0	0	0	0	0	0	0	0	0
ASN187	Clostridium_disporicum	0.00303104	0.098076978	0.208788123	4.891975253	2.290417106	0.143023333	0.029236316	0	0	0.01098	0	0	0	0	0.01736	0	0.19374	0.00272	0	0.00778	0	0	0	0	0.00277	0.07408	0	0.0255	0.47527	0.0018	0	0	0	0.00873	0	0	0.00427	0	0	0	0	0.05891	0	0	0.22707	0.01152	0	0.01315	0	0.14907	0	0.16016	0.00106	0	0.02846	0	0.02847	0.20507	0	0.00177	0.11134	0.81066	0	0.02145	0.32592	0.09576	1.43199	0	0	0.02455	0	0	0	0.01009	0.03397	0	0	0.00464	1.82272	0.00388	0.04323	0.05346	0	0.00226	0.01422	0.19298	0.45103	0.01855	0	0	0	0	0.24546	0	0.16081	0.46995	0.62383	0.06207	0.07625	0	0	0.03652	0.03189	0.79353	0.00966
ASN188	Clostridium_paraputrificum	0.939031123	0.960426769	0.052634856	2.501310861	1.322684366	0.001406	0.000562105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01231	0.00905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07806	0	0.00387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN189	Clostridium_perfringens	0.250425766	0.512452283	0.111255095	15.20896664	3.926850229	0.0245945	0.001617105	0	0	0	0	0	0	0	0.06145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14522	0	0	0	0	0	0	0	0.94858	0	0	0	0	0	0	0	0	0	0	0.01424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00212	0	0
ASN190	Clostridium_sp_CAG_167	0.002250705	0.098076978	0.222089978	inf	#VALUE!	0.015458167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16287	0	0	0	0.1036	0.00072	0	0	0	0.00164	0	0.05484	0	0	0	0	0	0	0	0	0	0.10528	0	0	0	0	0	0	0	0	0	0.02383	0	0.00111	0.22764	0	0	0	0	0	0	0.0376	0.00297	0	0	0.10191	0.10348	0	0	0	0	0	0	0	0	0	0
ASN191	Clostridium_sp_CAG_242	0.163728864	0.477731007	0.117838951	inf	#VALUE!	0.000419667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117	0.00851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN192	Clostridium_sp_CAG_253	0.31647736	0.586499327	0.089805907	0.276628352	-1.853979065	0.000665	0.002403947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00382	0.08753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN193	Clostridium_sp_CAG_299	0.00855986	0.144093832	0.216360605	0.005449573	-7.519641064	0.0002795	0.051288421	0	0.00186	0.80288	0	0	0	0	0	0	0	0	0	0	0	0	0.00811	0	0.34236	0.79064	0	0	0	0	0	0	0	0	0.00311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN194	Clostridium_sp_CAG_510	0.163728864	0.477731007	0.142162879	inf	#VALUE!	0.447859667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.91402	7.08402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN195	Clostridium_sp_CAG_58	0.349870552	0.622677105	0.007809291	0.95499498	-0.066434945	0.029539	0.030931053	0.04934	0	0	0	0	0	0.05764	0	0	0.07441	0.12002	0	0	0	0.00204	0.05709	0.00135	0	0	0	0.07015	0	0.00335	0	0	0.41407	0.24403	0	0.00329	0	0	0.03708	0.04152	0	0	0	0	0	0	0	0	0.01962	0	0	0	0.00389	0.00615	0.0727	0.07787	0	0	0	0.0054	0.00942	0.00356	0.0024	0	0.15911	0.00862	0.02012	0.1659	0.09013	0	0	0.08069	0.02187	0	0.02322	0	0	0	0	0	0	0.00897	0.06661	0.03461	0.0377	0.01546	0.01802	0	0	0	0	0	0	0	0.01664	0	0.02487	0.01563	0.02031	0	0	0	0.00525	0.70718	0.03042
ASN196	Clostridium_sp_CAG_964	0.257950157	0.512452283	0.082505465	inf	#VALUE!	0.417863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00291	25.06887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN197	Clostridium_sp_D5	0.257950157	0.512452283	0.090377669	inf	#VALUE!	0.000422167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN198	Clostridium_ventriculi	0.106006702	0.47062316	0.105564407	inf	#VALUE!	0.006275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00247	0	0	0	0	0	0	0.28449	0	0	0	0	0	0	0	0	0	0	0	0.01174	0	0	0	0	0	0	0	0	0.0778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN199	Hungatella_hathewayi	0.290823763	0.556837916	0.003658708	0.971503814	-0.041708435	0.017069833	0.017570526	0.15501	0.16323	0	0	0	0	0.05476	0	0	0.00931	0	0.00035	0.12995	0	0	0.02053	0.00405	0	0	0	0	0	0	0	0	0.0891	0.00951	0	0	0	0	0.01122	0	0	0	0	0.0039	0.01676	0	0	0	0	0.09234	0	0	0	0.00544	0	0.00663	0	0	0.01724	0	0	0.02346	0.00618	0	0	0	0	0	0	0	0	0	0.00033	0	0	0	0	0.00831	0	0	0	0	0	0.18992	0	0	0	0.01104	0.00989	0	0.04589	0	0	0	0	0	0	0	0.00474	0.5965	0	0.00628	0	0	0
ASN200	Lactonifactor_longoviformis	0.069281116	0.360531564	0.134882527	inf	#VALUE!	0.000562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00362	0	0	0	0	0	0	0	0	0	0	0.00545	0	0	0.01919	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00455	0	0
ASN201	Eubacterium_brachy	0.054564471	0.360531564	0.134869516	3.822931442	1.934679328	0.002695167	0.000705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02679	0	0	0	0	0	0.03697	0	0	0	0	0	0	0	0	0	0.01513	0	0	0	0	0	0.0041	0	0	0.00333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00507	0.00971	0	0	0.02475	0.04874	0	0	0	0	0	0	0	0.01391	0	0
